panel,matrix,sample_index,feature_channel,z_score_value
Supplementary Fig. 3,Lattice config 2,76,41,-0.35175481201889
Supplementary Fig. 3,Lattice config 2,77,41,-0.120172975386051
Supplementary Fig. 3,Lattice config 2,78,41,-0.171635605748904
Supplementary Fig. 3,Lattice config 2,79,41,-0.263303416082736
Supplementary Fig. 3,Lattice config 2,80,41,-0.587625201181967
Supplementary Fig. 3,Lattice config 2,81,41,-0.689835703152633
Supplementary Fig. 3,Lattice config 2,82,41,-0.65838631793089
Supplementary Fig. 3,Lattice config 2,83,41,-0.438240621378685
Supplementary Fig. 3,Lattice config 2,84,41,0.0535134020885784
Supplementary Fig. 3,Lattice config 2,85,41,0.684687427421218
Supplementary Fig. 3,Lattice config 2,86,41,1.12411990874436
Supplementary Fig. 3,Lattice config 2,87,41,1.02101085291022
Supplementary Fig. 3,Lattice config 2,88,41,0.561986565130247
Supplementary Fig. 3,Lattice config 2,89,41,-0.199511197195449
Supplementary Fig. 3,Lattice config 2,90,41,-0.25673274095605
Supplementary Fig. 3,Lattice config 2,91,41,-0.0828625683729824
Supplementary Fig. 3,Lattice config 2,92,41,0.0515835534499715
Supplementary Fig. 3,Lattice config 2,93,41,-0.23676799730189
Supplementary Fig. 3,Lattice config 2,94,41,-0.606494832315013
Supplementary Fig. 3,Lattice config 2,95,41,-0.737009780985249
Supplementary Fig. 3,Lattice config 2,96,41,-0.81442365230031
Supplementary Fig. 3,Lattice config 2,97,41,-0.705560395763505
Supplementary Fig. 3,Lattice config 2,98,41,-0.268128037679254
Supplementary Fig. 3,Lattice config 2,99,41,0.450204511135571
Supplementary Fig. 3,Lattice config 2,100,41,1.15600129101585
Supplementary Fig. 3,Lattice config 2,101,41,2.00570765651102
Supplementary Fig. 3,Lattice config 2,102,41,1.00734663726215
Supplementary Fig. 3,Lattice config 2,103,41,-0.0755581950311581
Supplementary Fig. 3,Lattice config 2,104,41,-0.466061231382535
Supplementary Fig. 3,Lattice config 2,105,41,-0.0998452363927239
Supplementary Fig. 3,Lattice config 2,106,41,0.143573005223571
Supplementary Fig. 3,Lattice config 2,107,41,-0.0414945308889969
Supplementary Fig. 3,Lattice config 2,108,41,-0.473059583588473
Supplementary Fig. 3,Lattice config 2,109,41,-0.847082629261351
Supplementary Fig. 3,Lattice config 2,110,41,-0.917843746010274
Supplementary Fig. 3,Lattice config 2,111,41,-0.894256707093967
Supplementary Fig. 3,Lattice config 2,112,41,-0.894256707093967
Supplementary Fig. 3,Lattice config 2,113,41,-0.75273447359612
Supplementary Fig. 3,Lattice config 2,114,41,-0.75273447359612
Supplementary Fig. 3,Lattice config 2,115,41,0.190747083056186
Supplementary Fig. 3,Lattice config 2,116,41,2.3843417022728
Supplementary Fig. 3,Lattice config 2,117,41,2.19564539094234
Supplementary Fig. 3,Lattice config 2,118,41,1.25216383429003
Supplementary Fig. 3,Lattice config 2,119,41,-0.119253999843857
Supplementary Fig. 3,Lattice config 2,120,41,-0.564038162265659
Supplementary Fig. 3,Lattice config 2,1,42,0.700443186517592
Supplementary Fig. 3,Lattice config 2,2,42,-0.554829023694739
Supplementary Fig. 3,Lattice config 2,3,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,4,42,-0.797561219039665
Supplementary Fig. 3,Lattice config 2,5,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,6,42,-1.00561738647817
Supplementary Fig. 3,Lattice config 2,7,42,-0.797561219039665
Supplementary Fig. 3,Lattice config 2,8,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,9,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,10,42,0.762860036749144
Supplementary Fig. 3,Lattice config 2,11,42,0.13869153443362
Supplementary Fig. 3,Lattice config 2,12,42,5.25687325342091
Supplementary Fig. 3,Lattice config 2,13,42,0.450775785591382
Supplementary Fig. 3,Lattice config 2,14,42,-0.485476967881903
Supplementary Fig. 3,Lattice config 2,15,42,0.357150510244054
Supplementary Fig. 3,Lattice config 2,16,42,1.78827971912465
Supplementary Fig. 3,Lattice config 2,17,42,1.93317597859075
Supplementary Fig. 3,Lattice config 2,18,42,0.606817911170263
Supplementary Fig. 3,Lattice config 2,19,42,-0.563498030671344
Supplementary Fig. 3,Lattice config 2,20,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,21,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,22,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,23,42,-0.693533135320411
Supplementary Fig. 3,Lattice config 2,24,42,-0.0693646330048877
Supplementary Fig. 3,Lattice config 2,25,42,0.325942085128277
Supplementary Fig. 3,Lattice config 2,26,42,0.513192635822935
Supplementary Fig. 3,Lattice config 2,27,42,0.569665024127673
Supplementary Fig. 3,Lattice config 2,28,42,-0.0693646330048869
Supplementary Fig. 3,Lattice config 2,29,42,0.624155925123473
Supplementary Fig. 3,Lattice config 2,30,42,1.41675084869874
Supplementary Fig. 3,Lattice config 2,31,42,0.858885960182301
Supplementary Fig. 3,Lattice config 2,32,42,-0.00534735071611583
Supplementary Fig. 3,Lattice config 2,33,42,-0.61922736123523
Supplementary Fig. 3,Lattice config 2,34,42,-0.931311612392992
Supplementary Fig. 3,Lattice config 2,35,42,-0.901589302758919
Supplementary Fig. 3,Lattice config 2,36,42,-0.875582281829106
Supplementary Fig. 3,Lattice config 2,37,42,-1.0576314283378
Supplementary Fig. 3,Lattice config 2,38,42,-0.589505051601157
Supplementary Fig. 3,Lattice config 2,39,42,0.13869153443362
Supplementary Fig. 3,Lattice config 2,40,42,0.406192321140273
Supplementary Fig. 3,Lattice config 2,41,42,1.05934007534902
Supplementary Fig. 3,Lattice config 2,42,42,0.288491974989346
Supplementary Fig. 3,Lattice config 2,43,42,0.076274684202068
Supplementary Fig. 3,Lattice config 2,44,42,0.480498095225455
Supplementary Fig. 3,Lattice config 2,45,42,1.55050124205207
Supplementary Fig. 3,Lattice config 2,46,42,1.72140452244798
Supplementary Fig. 3,Lattice config 2,47,42,0.372754722801942
Supplementary Fig. 3,Lattice config 2,48,42,-0.627333445680886
Supplementary Fig. 3,Lattice config 2,49,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,50,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,51,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,52,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,53,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,54,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,55,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,56,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,57,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,58,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,59,42,-1.10964547019743
Supplementary Fig. 3,Lattice config 2,60,42,0.13869153443362
Supplementary Fig. 3,Lattice config 2,61,42,1.26999694488051
Supplementary Fig. 3,Lattice config 2,62,42,0.201108384665173
Supplementary Fig. 3,Lattice config 2,63,42,0.762860036749144
Supplementary Fig. 3,Lattice config 2,64,42,2.86942873206404
Supplementary Fig. 3,Lattice config 2,65,42,2.63536554369571
Supplementary Fig. 3,Lattice config 2,66,42,0.398761743731755
Supplementary Fig. 3,Lattice config 2,67,42,0.398761743731755
Supplementary Fig. 3,Lattice config 2,68,42,0.398761743731755
Supplementary Fig. 3,Lattice config 2,69,42,0.398761743731755
Supplementary Fig. 3,Lattice config 2,70,42,-0.298226417187246
Supplementary Fig. 3,Lattice config 2,71,42,-0.262559645626359
Supplementary Fig. 3,Lattice config 2,72,42,0.0216599402494595
Supplementary Fig. 3,Lattice config 2,73,42,0.0801757373415404
Supplementary Fig. 3,Lattice config 2,74,42,-0.277420800443395
Supplementary Fig. 3,Lattice config 2,75,42,-0.185876086770451
Supplementary Fig. 3,Lattice config 2,76,42,0.77486327717829
Supplementary Fig. 3,Lattice config 2,77,42,1.1600581745863
Supplementary Fig. 3,Lattice config 2,78,42,0.55007532005067
Supplementary Fig. 3,Lattice config 2,79,42,0.0801757373415404
Supplementary Fig. 3,Lattice config 2,80,42,-0.771554198109851
Supplementary Fig. 3,Lattice config 2,81,42,-0.88425128880571
Supplementary Fig. 3,Lattice config 2,82,42,-0.762885191133247
Supplementary Fig. 3,Lattice config 2,83,42,-0.589505051601157
Supplementary Fig. 3,Lattice config 2,84,42,-0.371991785642717
Supplementary Fig. 3,Lattice config 2,85,42,0.065259945925912
Supplementary Fig. 3,Lattice config 2,86,42,0.00494114108029412
Supplementary Fig. 3,Lattice config 2,87,42,-0.256615183699544
Supplementary Fig. 3,Lattice config 2,88,42,0.179398175888981
Supplementary Fig. 3,Lattice config 2,89,42,0.233262519632943
Supplementary Fig. 3,Lattice config 2,90,42,0.976860666114467
Supplementary Fig. 3,Lattice config 2,91,42,1.19977798837001
Supplementary Fig. 3,Lattice config 2,92,42,0.981319012559578
Supplementary Fig. 3,Lattice config 2,93,42,-0.0953716539347007
Supplementary Fig. 3,Lattice config 2,94,42,-0.859978069271218
Supplementary Fig. 3,Lattice config 2,95,42,-0.936265330665337
Supplementary Fig. 3,Lattice config 2,96,42,-0.98961306590598
Supplementary Fig. 3,Lattice config 2,97,42,-0.931311612392992
Supplementary Fig. 3,Lattice config 2,98,42,-0.457105672322107
Supplementary Fig. 3,Lattice config 2,99,42,-0.225406758583769
Supplementary Fig. 3,Lattice config 2,100,42,0.258723938725068
Supplementary Fig. 3,Lattice config 2,101,42,0.631456141524824
Supplementary Fig. 3,Lattice config 2,102,42,0.106406956727645
Supplementary Fig. 3,Lattice config 2,103,42,0.158826002250251
Supplementary Fig. 3,Lattice config 2,104,42,0.450775785591383
Supplementary Fig. 3,Lattice config 2,105,42,1.5493123496667
Supplementary Fig. 3,Lattice config 2,106,42,1.36867064193774
Supplementary Fig. 3,Lattice config 2,107,42,0.16269801529191
Supplementary Fig. 3,Lattice config 2,108,42,-0.596935629009675
Supplementary Fig. 3,Lattice config 2,109,42,-0.901589302758919
Supplementary Fig. 3,Lattice config 2,110,42,-1.00561738647817
Supplementary Fig. 3,Lattice config 2,111,42,-1.00561738647817
Supplementary Fig. 3,Lattice config 2,112,42,-0.901589302758919
Supplementary Fig. 3,Lattice config 2,113,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,114,42,-0.953603344618546
Supplementary Fig. 3,Lattice config 2,115,42,-0.277420800443395
Supplementary Fig. 3,Lattice config 2,116,42,1.17897237162616
Supplementary Fig. 3,Lattice config 2,117,42,0.723849505354424
Supplementary Fig. 3,Lattice config 2,118,42,0.0520014646675756
Supplementary Fig. 3,Lattice config 2,119,42,-0.106517520047478
Supplementary Fig. 3,Lattice config 2,120,42,0.564260967830568
Supplementary Fig. 3,Lattice config 2,1,43,0.130020067828568
Supplementary Fig. 3,Lattice config 2,2,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,3,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,4,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,5,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,6,43,-1.21337958563938
Supplementary Fig. 3,Lattice config 2,7,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,8,43,-0.978284646282493
Supplementary Fig. 3,Lattice config 2,9,43,-0.978284646282493
Supplementary Fig. 3,Lattice config 2,10,43,-0.0714898801916249
Supplementary Fig. 3,Lattice config 2,11,43,0.533039963868953
Supplementary Fig. 3,Lattice config 2,12,43,2.30632750644665
Supplementary Fig. 3,Lattice config 2,13,43,-0.272999828211818
Supplementary Fig. 3,Lattice config 2,14,43,0.0292650938184712
Supplementary Fig. 3,Lattice config 2,15,43,0.936059859909339
Supplementary Fig. 3,Lattice config 2,16,43,2.95115934011127
Supplementary Fig. 3,Lattice config 2,17,43,1.64134467798001
Supplementary Fig. 3,Lattice config 2,18,43,0.533039963868953
Supplementary Fig. 3,Lattice config 2,19,43,-0.7767746982623
Supplementary Fig. 3,Lattice config 2,20,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,21,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,22,43,-0.676019724252204
Supplementary Fig. 3,Lattice config 2,23,43,-0.676019724252203
Supplementary Fig. 3,Lattice config 2,24,43,-0.407339793558613
Supplementary Fig. 3,Lattice config 2,25,43,0.210624047036645
Supplementary Fig. 3,Lattice config 2,26,43,0.371832005452799
Supplementary Fig. 3,Lattice config 2,27,43,0.130020067828569
Supplementary Fig. 3,Lattice config 2,28,43,0.219580044726432
Supplementary Fig. 3,Lattice config 2,29,43,1.29429976750079
Supplementary Fig. 3,Lattice config 2,30,43,1.81886534647399
Supplementary Fig. 3,Lattice config 2,31,43,0.843055268515405
Supplementary Fig. 3,Lattice config 2,32,43,0.161021598293213
Supplementary Fig. 3,Lattice config 2,33,43,-0.445722640800555
Supplementary Fig. 3,Lattice config 2,34,43,-0.963891078566765
Supplementary Fig. 3,Lattice config 2,35,43,-0.676019724252203
Supplementary Fig. 3,Lattice config 2,36,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,37,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,38,43,-0.474509776232011
Supplementary Fig. 3,Lattice config 2,39,43,-0.0714898801916249
Supplementary Fig. 3,Lattice config 2,40,43,-0.0427027447601689
Supplementary Fig. 3,Lattice config 2,41,43,0.936059859909339
Supplementary Fig. 3,Lattice config 2,42,43,0.0816576803037224
Supplementary Fig. 3,Lattice config 2,43,43,0.275107230403108
Supplementary Fig. 3,Lattice config 2,44,43,1.12797409611905
Supplementary Fig. 3,Lattice config 2,45,43,1.93401388819982
Supplementary Fig. 3,Lattice config 2,46,43,1.6845253811272
Supplementary Fig. 3,Lattice config 2,47,43,0.0292650938184716
Supplementary Fig. 3,Lattice config 2,48,43,-0.676019724252204
Supplementary Fig. 3,Lattice config 2,49,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,50,43,-0.676019724252204
Supplementary Fig. 3,Lattice config 2,51,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,52,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,53,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,54,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,55,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,56,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,57,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,58,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,59,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,60,43,0.533039963868953
Supplementary Fig. 3,Lattice config 2,61,43,0.130020067828567
Supplementary Fig. 3,Lattice config 2,62,43,0.855455880701262
Supplementary Fig. 3,Lattice config 2,63,43,1.9436096000103
Supplementary Fig. 3,Lattice config 2,64,43,3.95870908021223
Supplementary Fig. 3,Lattice config 2,65,43,1.9436096000103
Supplementary Fig. 3,Lattice config 2,66,43,-0.407339793558613
Supplementary Fig. 3,Lattice config 2,67,43,-0.407339793558613
Supplementary Fig. 3,Lattice config 2,68,43,-0.407339793558613
Supplementary Fig. 3,Lattice config 2,69,43,-0.407339793558613
Supplementary Fig. 3,Lattice config 2,70,43,-0.514811765836049
Supplementary Fig. 3,Lattice config 2,71,43,-0.560871182526379
Supplementary Fig. 3,Lattice config 2,72,43,-0.22262234120677
Supplementary Fig. 3,Lattice config 2,73,43,-0.0966786236941494
Supplementary Fig. 3,Lattice config 2,74,43,-0.172244854201721
Supplementary Fig. 3,Lattice config 2,75,43,0.339590413769569
Supplementary Fig. 3,Lattice config 2,76,43,1.33907975594973
Supplementary Fig. 3,Lattice config 2,77,43,1.6688233072555
Supplementary Fig. 3,Lattice config 2,78,43,0.661273567154532
Supplementary Fig. 3,Lattice config 2,79,43,0.00407635031594747
Supplementary Fig. 3,Lattice config 2,80,43,-0.575264750242107
Supplementary Fig. 3,Lattice config 2,81,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,82,43,-0.899919666496862
Supplementary Fig. 3,Lattice config 2,83,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,84,43,-0.639381551884896
Supplementary Fig. 3,Lattice config 2,85,43,-0.0833434065457537
Supplementary Fig. 3,Lattice config 2,86,43,0.0148715261027432
Supplementary Fig. 3,Lattice config 2,87,43,-0.246131835142459
Supplementary Fig. 3,Lattice config 2,88,43,0.305246109585258
Supplementary Fig. 3,Lattice config 2,89,43,0.471976343256775
Supplementary Fig. 3,Lattice config 2,90,43,1.62695111026429
Supplementary Fig. 3,Lattice config 2,91,43,1.56477089773234
Supplementary Fig. 3,Lattice config 2,92,43,0.895757870305302
Supplementary Fig. 3,Lattice config 2,93,43,-0.0211123931865767
Supplementary Fig. 3,Lattice config 2,94,43,-0.595415745044126
Supplementary Fig. 3,Lattice config 2,95,43,-0.899919666496862
Supplementary Fig. 3,Lattice config 2,96,43,-0.893030437504719
Supplementary Fig. 3,Lattice config 2,97,43,-0.791168265978028
Supplementary Fig. 3,Lattice config 2,98,43,-0.749296068986819
Supplementary Fig. 3,Lattice config 2,99,43,-0.00431989751822735
Supplementary Fig. 3,Lattice config 2,100,43,0.0370154764346327
Supplementary Fig. 3,Lattice config 2,101,43,0.554251537344764
Supplementary Fig. 3,Lattice config 2,102,43,0.116122830034073
Supplementary Fig. 3,Lattice config 2,103,43,0.507038680253445
Supplementary Fig. 3,Lattice config 2,104,43,0.998062920838631
Supplementary Fig. 3,Lattice config 2,105,43,1.91942840624788
Supplementary Fig. 3,Lattice config 2,106,43,1.4102009140745
Supplementary Fig. 3,Lattice config 2,107,43,0.192023128757857
Supplementary Fig. 3,Lattice config 2,108,43,-0.560871182526379
Supplementary Fig. 3,Lattice config 2,109,43,-1.01186963761919
Supplementary Fig. 3,Lattice config 2,110,43,-0.877529672272396
Supplementary Fig. 3,Lattice config 2,111,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,112,43,-1.07903962029259
Supplementary Fig. 3,Lattice config 2,113,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,114,43,-0.810359689598999
Supplementary Fig. 3,Lattice config 2,115,43,-0.541679758905408
Supplementary Fig. 3,Lattice config 2,116,43,0.868889877235941
Supplementary Fig. 3,Lattice config 2,117,43,0.533039963868954
Supplementary Fig. 3,Lattice config 2,118,43,-0.004319897518227
Supplementary Fig. 3,Lattice config 2,119,43,0.18759433869148
Supplementary Fig. 3,Lattice config 2,120,43,1.26580341121511
Supplementary Fig. 3,Lattice config 2,1,44,-0.0105823743799329
Supplementary Fig. 3,Lattice config 2,2,44,-0.799007947495782
Supplementary Fig. 3,Lattice config 2,3,44,-0.837281033569366
Supplementary Fig. 3,Lattice config 2,4,44,-0.837281033569366
Supplementary Fig. 3,Lattice config 2,5,44,-0.837281033569366
Supplementary Fig. 3,Lattice config 2,6,44,-0.837281033569366
Supplementary Fig. 3,Lattice config 2,7,44,-0.837281033569366
Supplementary Fig. 3,Lattice config 2,8,44,-0.665052146238234
Supplementary Fig. 3,Lattice config 2,9,44,-0.665052146238234
